id,generation,name,set_num,supertype,legalities
base4-96,First,Tangela,96,Pokémon,{'unlimited': 'Legal'}
base4-97,First,Venonat,97,Pokémon,{'unlimited': 'Legal'}
base4-98,First,Voltorb,98,Pokémon,{'unlimited': 'Legal'}
base4-99,First,Vulpix,99,Pokémon,{'unlimited': 'Legal'}
base4-100,First,Weedle,100,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
base4-101,First,Computer Search,101,Trainer,{'unlimited': 'Legal'}
base4-102,First,Imposter Professor Oak,102,Trainer,{'unlimited': 'Legal'}
base4-103,First,Item Finder,103,Trainer,{'unlimited': 'Legal'}
base4-104,First,Lass,104,Trainer,{'unlimited': 'Legal'}
base4-105,First,PokÃ©mon Breeder,105,Trainer,{'unlimited': 'Legal'}
base4-106,First,PokÃ©mon Trader,106,Trainer,{'unlimited': 'Legal'}
base4-107,First,Scoop Up,107,Trainer,{'unlimited': 'Legal'}
base4-108,First,Super Energy Removal,108,Trainer,{'unlimited': 'Legal'}
base4-109,First,Defender,109,Trainer,{'unlimited': 'Legal'}
base4-110,First,Energy Retrieval,110,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
base4-111,First,Full Heal,111,Trainer,{'unlimited': 'Legal'}
base4-112,First,Maintenance,112,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
base4-113,First,PlusPower,113,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
base4-114,First,PokÃ©mon Center,114,Trainer,{'unlimited': 'Legal'}
base4-115,First,PokÃ©dex,115,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
base4-116,First,Professor Oak,116,Trainer,{'unlimited': 'Legal'}
base4-117,First,Super Potion,117,Trainer,{'unlimited': 'Legal'}
base4-118,First,Bill,118,Trainer,{'unlimited': 'Legal'}
base4-119,First,Energy Removal,119,Trainer,{'unlimited': 'Legal'}
base4-120,First,Gust of Wind,120,Trainer,{'unlimited': 'Legal'}
base4-121,First,PokÃ© Ball,121,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
base4-122,First,Potion,122,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
base4-123,First,Switch,123,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
base4-124,First,Double Colorless Energy,124,Energy,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
base4-125,First,Fighting Energy,125,Energy,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
base4-126,First,Fire Energy,126,Energy,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
base4-127,First,Grass Energy,127,Energy,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
base4-128,First,Lightning Energy,128,Energy,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
base4-129,First,Psychic Energy,129,Energy,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
base4-130,First,Water Energy,130,Energy,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
base5-1,First,Dark Alakazam,1,Pokémon,{'unlimited': 'Legal'}
base5-2,First,Dark Arbok,2,Pokémon,{'unlimited': 'Legal'}
base5-3,First,Dark Blastoise,3,Pokémon,{'unlimited': 'Legal'}
base5-4,First,Dark Charizard,4,Pokémon,{'unlimited': 'Legal'}
base5-5,First,Dark Dragonite,5,Pokémon,{'unlimited': 'Legal'}
base5-6,First,Dark Dugtrio,6,Pokémon,{'unlimited': 'Legal'}
base5-7,First,Dark Golbat,7,Pokémon,{'unlimited': 'Legal'}
base5-8,First,Dark Gyarados,8,Pokémon,{'unlimited': 'Legal'}
base5-9,First,Dark Hypno,9,Pokémon,{'unlimited': 'Legal'}
base5-10,First,Dark Machamp,10,Pokémon,{'unlimited': 'Legal'}
base5-11,First,Dark Magneton,11,Pokémon,{'unlimited': 'Legal'}
base5-12,First,Dark Slowbro,12,Pokémon,{'unlimited': 'Legal'}
base5-13,First,Dark Vileplume,13,Pokémon,{'unlimited': 'Legal'}
base5-14,First,Dark Weezing,14,Pokémon,{'unlimited': 'Legal'}
base5-15,First,Here Comes Team Rocket!,15,Trainer,{'unlimited': 'Legal'}
base5-16,First,Rocket's Sneak Attack,16,Trainer,{'unlimited': 'Legal'}
base5-17,First,Rainbow Energy,17,Energy,{'unlimited': 'Legal'}
base5-18,First,Dark Alakazam,18,Pokémon,{'unlimited': 'Legal'}
base5-19,First,Dark Arbok,19,Pokémon,{'unlimited': 'Legal'}
base5-20,First,Dark Blastoise,20,Pokémon,{'unlimited': 'Legal'}
base5-21,First,Dark Charizard,21,Pokémon,{'unlimited': 'Legal'}
base5-22,First,Dark Dragonite,22,Pokémon,{'unlimited': 'Legal'}
base5-23,First,Dark Dugtrio,23,Pokémon,{'unlimited': 'Legal'}
base5-24,First,Dark Golbat,24,Pokémon,{'unlimited': 'Legal'}
base5-25,First,Dark Gyarados,25,Pokémon,{'unlimited': 'Legal'}
base5-26,First,Dark Hypno,26,Pokémon,{'unlimited': 'Legal'}
base5-27,First,Dark Machamp,27,Pokémon,{'unlimited': 'Legal'}
base5-28,First,Dark Magneton,28,Pokémon,{'unlimited': 'Legal'}
base5-29,First,Dark Slowbro,29,Pokémon,{'unlimited': 'Legal'}
base5-30,First,Dark Vileplume,30,Pokémon,{'unlimited': 'Legal'}
base5-31,First,Dark Weezing,31,Pokémon,{'unlimited': 'Legal'}
base5-32,First,Dark Charmeleon,32,Pokémon,{'unlimited': 'Legal'}
base5-33,First,Dark Dragonair,33,Pokémon,{'unlimited': 'Legal'}
base5-34,First,Dark Electrode,34,Pokémon,{'unlimited': 'Legal'}
base5-35,First,Dark Flareon,35,Pokémon,{'unlimited': 'Legal'}
base5-36,First,Dark Gloom,36,Pokémon,{'unlimited': 'Legal'}
base5-37,First,Dark Golduck,37,Pokémon,{'unlimited': 'Legal'}
base5-38,First,Dark Jolteon,38,Pokémon,{'unlimited': 'Legal'}
base5-39,First,Dark Kadabra,39,Pokémon,{'unlimited': 'Legal'}
base5-40,First,Dark Machoke,40,Pokémon,{'unlimited': 'Legal'}
base5-41,First,Dark Muk,41,Pokémon,{'unlimited': 'Legal'}
base5-42,First,Dark Persian,42,Pokémon,{'unlimited': 'Legal'}
base5-43,First,Dark Primeape,43,Pokémon,{'unlimited': 'Legal'}
base5-44,First,Dark Rapidash,44,Pokémon,{'unlimited': 'Legal'}
base5-45,First,Dark Vaporeon,45,Pokémon,{'unlimited': 'Legal'}
base5-46,First,Dark Wartortle,46,Pokémon,{'unlimited': 'Legal'}
base5-47,First,Magikarp,47,Pokémon,{'unlimited': 'Legal'}
base5-48,First,Porygon,48,Pokémon,{'unlimited': 'Legal'}
base5-49,First,Abra,49,Pokémon,{'unlimited': 'Legal'}
base5-50,First,Charmander,50,Pokémon,{'unlimited': 'Legal'}
base5-51,First,Dark Raticate,51,Pokémon,{'unlimited': 'Legal'}
base5-52,First,Diglett,52,Pokémon,{'unlimited': 'Legal'}
base5-53,First,Dratini,53,Pokémon,{'unlimited': 'Legal'}
base5-54,First,Drowzee,54,Pokémon,{'unlimited': 'Legal'}
base5-55,First,Eevee,55,Pokémon,{'unlimited': 'Legal'}
base5-56,First,Ekans,56,Pokémon,{'unlimited': 'Legal'}
base5-57,First,Grimer,57,Pokémon,{'unlimited': 'Legal'}
base5-58,First,Koffing,58,Pokémon,{'unlimited': 'Legal'}
base5-59,First,Machop,59,Pokémon,{'unlimited': 'Legal'}
base5-60,First,Magnemite,60,Pokémon,{'unlimited': 'Legal'}
base5-61,First,Mankey,61,Pokémon,{'unlimited': 'Legal'}
base5-62,First,Meowth,62,Pokémon,{'unlimited': 'Legal'}
base5-63,First,Oddish,63,Pokémon,{'unlimited': 'Legal'}
base5-64,First,Ponyta,64,Pokémon,{'unlimited': 'Legal'}
base5-65,First,Psyduck,65,Pokémon,{'unlimited': 'Legal'}
base5-66,First,Rattata,66,Pokémon,{'unlimited': 'Legal'}
base5-67,First,Slowpoke,67,Pokémon,{'unlimited': 'Legal'}
base5-68,First,Squirtle,68,Pokémon,{'unlimited': 'Legal'}
base5-69,First,Voltorb,69,Pokémon,{'unlimited': 'Legal'}
base5-70,First,Zubat,70,Pokémon,{'unlimited': 'Legal'}
base5-71,First,Here Comes Team Rocket!,71,Trainer,{'unlimited': 'Legal'}
base5-72,First,Rocket's Sneak Attack,72,Trainer,{'unlimited': 'Legal'}
base5-73,First,The Boss's Way,73,Trainer,{'unlimited': 'Legal'}
base5-74,First,Challenge!,74,Trainer,{'unlimited': 'Legal'}
base5-75,First,Digger,75,Trainer,{'unlimited': 'Legal'}
base5-76,First,Imposter Oak's Revenge,76,Trainer,{'unlimited': 'Legal'}
base5-77,First,Nightly Garbage Run,77,Trainer,{'unlimited': 'Legal'}
base5-78,First,Goop Gas Attack,78,Trainer,{'unlimited': 'Legal'}
base5-79,First,Sleep!,79,Trainer,{'unlimited': 'Legal'}
base5-80,First,Rainbow Energy,80,Energy,{'unlimited': 'Legal'}
base5-81,First,Full Heal Energy,81,Energy,{'unlimited': 'Legal'}
base5-82,First,Potion Energy,82,Energy,{'unlimited': 'Legal'}
base5-83,First,Dark Raichu,83,Pokémon,{'unlimited': 'Legal'}
gym1-1,First,Blaine's Moltres,1,Pokémon,{'unlimited': 'Legal'}
gym1-2,First,Brock's Rhydon,2,Pokémon,{'unlimited': 'Legal'}
gym1-3,First,Erika's Clefable,3,Pokémon,{'unlimited': 'Legal'}
gym1-4,First,Erika's Dragonair,4,Pokémon,{'unlimited': 'Legal'}
gym1-5,First,Erika's Vileplume,5,Pokémon,{'unlimited': 'Legal'}
gym1-6,First,Lt. Surge's Electabuzz,6,Pokémon,{'unlimited': 'Legal'}
gym1-7,First,Lt. Surge's Fearow,7,Pokémon,{'unlimited': 'Legal'}
gym1-8,First,Lt. Surge's Magneton,8,Pokémon,{'unlimited': 'Legal'}
gym1-9,First,Misty's Seadra,9,Pokémon,{'unlimited': 'Legal'}
gym1-10,First,Misty's Tentacruel,10,Pokémon,{'unlimited': 'Legal'}
gym1-11,First,Rocket's Hitmonchan,11,Pokémon,{'unlimited': 'Legal'}
gym1-12,First,Rocket's Moltres,12,Pokémon,{'unlimited': 'Legal'}
gym1-13,First,Rocket's Scyther,13,Pokémon,{'unlimited': 'Legal'}
gym1-14,First,Sabrina's Gengar,14,Pokémon,{'unlimited': 'Legal'}
gym1-15,First,Brock,15,Trainer,{'unlimited': 'Legal'}
gym1-16,First,Erika,16,Trainer,{'unlimited': 'Legal'}
gym1-17,First,Lt. Surge,17,Trainer,{'unlimited': 'Legal'}
gym1-18,First,Misty,18,Trainer,{'unlimited': 'Legal'}
gym1-19,First,The Rocket's Trap,19,Trainer,{'unlimited': 'Legal'}
gym1-20,First,Brock's Golem,20,Pokémon,{'unlimited': 'Legal'}
gym1-21,First,Brock's Onix,21,Pokémon,{'unlimited': 'Legal'}
gym1-22,First,Brock's Rhyhorn,22,Pokémon,{'unlimited': 'Legal'}
gym1-23,First,Brock's Sandslash,23,Pokémon,{'unlimited': 'Legal'}
gym1-24,First,Brock's Zubat,24,Pokémon,{'unlimited': 'Legal'}
gym1-25,First,Erika's Clefairy,25,Pokémon,{'unlimited': 'Legal'}
gym1-26,First,Erika's Victreebel,26,Pokémon,{'unlimited': 'Legal'}
gym1-27,First,Lt. Surge's Electabuzz,27,Pokémon,{'unlimited': 'Legal'}
gym1-28,First,Lt. Surge's Raichu,28,Pokémon,{'unlimited': 'Legal'}
gym1-29,First,Misty's Cloyster,29,Pokémon,{'unlimited': 'Legal'}
gym1-30,First,Misty's Goldeen,30,Pokémon,{'unlimited': 'Legal'}
gym1-31,First,Misty's Poliwrath,31,Pokémon,{'unlimited': 'Legal'}
gym1-32,First,Misty's Tentacool,32,Pokémon,{'unlimited': 'Legal'}
gym1-33,First,Rocket's Snorlax,33,Pokémon,{'unlimited': 'Legal'}
gym1-34,First,Sabrina's Venomoth,34,Pokémon,{'unlimited': 'Legal'}
gym1-35,First,Blaine's Growlithe,35,Pokémon,{'unlimited': 'Legal'}
gym1-36,First,Blaine's Kangaskhan,36,Pokémon,{'unlimited': 'Legal'}
gym1-37,First,Blaine's Magmar,37,Pokémon,{'unlimited': 'Legal'}
gym1-38,First,Brock's Geodude,38,Pokémon,{'unlimited': 'Legal'}
gym1-39,First,Brock's Golbat,39,Pokémon,{'unlimited': 'Legal'}
gym1-40,First,Brock's Graveler,40,Pokémon,{'unlimited': 'Legal'}
gym1-41,First,Brock's Lickitung,41,Pokémon,{'unlimited': 'Legal'}
gym1-42,First,Erika's Dratini,42,Pokémon,{'unlimited': 'Legal'}
gym1-43,First,Erika's Exeggcute,43,Pokémon,{'unlimited': 'Legal'}
gym1-44,First,Erika's Exeggutor,44,Pokémon,{'unlimited': 'Legal'}
gym1-45,First,Erika's Gloom,45,Pokémon,{'unlimited': 'Legal'}
gym1-46,First,Erika's Gloom,46,Pokémon,{'unlimited': 'Legal'}
gym1-47,First,Erika's Oddish,47,Pokémon,{'unlimited': 'Legal'}
gym1-48,First,Erika's Weepinbell,48,Pokémon,{'unlimited': 'Legal'}
gym1-49,First,Erika's Weepinbell,49,Pokémon,{'unlimited': 'Legal'}
gym1-50,First,Lt. Surge's Magnemite,50,Pokémon,{'unlimited': 'Legal'}
gym1-51,First,Lt. Surge's Raticate,51,Pokémon,{'unlimited': 'Legal'}
gym1-52,First,Lt. Surge's Spearow,52,Pokémon,{'unlimited': 'Legal'}
gym1-53,First,Misty's Poliwhirl,53,Pokémon,{'unlimited': 'Legal'}
gym1-54,First,Misty's Psyduck,54,Pokémon,{'unlimited': 'Legal'}
gym1-55,First,Misty's Seaking,55,Pokémon,{'unlimited': 'Legal'}
gym1-56,First,Misty's Starmie,56,Pokémon,{'unlimited': 'Legal'}
gym1-57,First,Misty's Tentacool,57,Pokémon,{'unlimited': 'Legal'}
gym1-58,First,Sabrina's Haunter,58,Pokémon,{'unlimited': 'Legal'}
gym1-59,First,Sabrina's Jynx,59,Pokémon,{'unlimited': 'Legal'}
gym1-60,First,Sabrina's Slowbro,60,Pokémon,{'unlimited': 'Legal'}
gym1-61,First,Blaine's Charmander,61,Pokémon,{'unlimited': 'Legal'}
gym1-62,First,Blaine's Growlithe,62,Pokémon,{'unlimited': 'Legal'}
gym1-63,First,Blaine's Ponyta,63,Pokémon,{'unlimited': 'Legal'}
gym1-64,First,Blaine's Tauros,64,Pokémon,{'unlimited': 'Legal'}
gym1-65,First,Blaine's Vulpix,65,Pokémon,{'unlimited': 'Legal'}
gym1-66,First,Brock's Geodude,66,Pokémon,{'unlimited': 'Legal'}
gym1-67,First,Brock's Mankey,67,Pokémon,{'unlimited': 'Legal'}
gym1-68,First,Brock's Mankey,68,Pokémon,{'unlimited': 'Legal'}
gym1-69,First,Brock's Onix,69,Pokémon,{'unlimited': 'Legal'}
gym1-70,First,Brock's Rhyhorn,70,Pokémon,{'unlimited': 'Legal'}
gym1-71,First,Brock's Sandshrew,71,Pokémon,{'unlimited': 'Legal'}
gym1-72,First,Brock's Sandshrew,72,Pokémon,{'unlimited': 'Legal'}
gym1-73,First,Brock's Vulpix,73,Pokémon,{'unlimited': 'Legal'}
gym1-74,First,Brock's Zubat,74,Pokémon,{'unlimited': 'Legal'}
gym1-75,First,Erika's Bellsprout,75,Pokémon,{'unlimited': 'Legal'}
gym1-76,First,Erika's Bellsprout,76,Pokémon,{'unlimited': 'Legal'}
gym1-77,First,Erika's Exeggcute,77,Pokémon,{'unlimited': 'Legal'}
gym1-78,First,Erika's Oddish,78,Pokémon,{'unlimited': 'Legal'}
gym1-79,First,Erika's Tangela,79,Pokémon,{'unlimited': 'Legal'}
gym1-80,First,Lt. Surge's Magnemite,80,Pokémon,{'unlimited': 'Legal'}
gym1-81,First,Lt. Surge's Pikachu,81,Pokémon,{'unlimited': 'Legal'}
gym1-82,First,Lt. Surge's Rattata,82,Pokémon,{'unlimited': 'Legal'}
gym1-83,First,Lt. Surge's Spearow,83,Pokémon,{'unlimited': 'Legal'}
gym1-84,First,Lt. Surge's Voltorb,84,Pokémon,{'unlimited': 'Legal'}
gym1-85,First,Misty's Goldeen,85,Pokémon,{'unlimited': 'Legal'}
gym1-86,First,Misty's Horsea,86,Pokémon,{'unlimited': 'Legal'}
gym1-87,First,Misty's Poliwag,87,Pokémon,{'unlimited': 'Legal'}
gym1-88,First,Misty's Seel,88,Pokémon,{'unlimited': 'Legal'}
gym1-89,First,Misty's Shellder,89,Pokémon,{'unlimited': 'Legal'}
gym1-90,First,Misty's Staryu,90,Pokémon,{'unlimited': 'Legal'}
gym1-91,First,Sabrina's Abra,91,Pokémon,{'unlimited': 'Legal'}
gym1-92,First,Sabrina's Drowzee,92,Pokémon,{'unlimited': 'Legal'}
gym1-93,First,Sabrina's Gastly,93,Pokémon,{'unlimited': 'Legal'}
gym1-94,First,Sabrina's Mr. Mime,94,Pokémon,{'unlimited': 'Legal'}
gym1-95,First,Sabrina's Slowpoke,95,Pokémon,{'unlimited': 'Legal'}
gym1-96,First,Sabrina's Venonat,96,Pokémon,{'unlimited': 'Legal'}
gym1-97,First,Blaine's Quiz #1,97,Trainer,{'unlimited': 'Legal'}
gym1-98,First,Brock,98,Trainer,{'unlimited': 'Legal'}
gym1-99,First,Charity,99,Trainer,{'unlimited': 'Legal'}
gym1-100,First,Erika,100,Trainer,{'unlimited': 'Legal'}
gym1-101,First,Lt. Surge,101,Trainer,{'unlimited': 'Legal'}
gym1-102,First,Misty,102,Trainer,{'unlimited': 'Legal'}
gym1-103,First,No Removal Gym,103,Trainer,{'unlimited': 'Legal'}
gym1-104,First,The Rocket's Training Gym,104,Trainer,{'unlimited': 'Legal'}
gym1-105,First,Blaine's Last Resort,105,Trainer,{'unlimited': 'Legal'}
gym1-106,First,Brock's Training Method,106,Trainer,{'unlimited': 'Legal'}
gym1-107,First,Celadon City Gym,107,Trainer,{'unlimited': 'Legal'}
gym1-108,First,Cerulean City Gym,108,Trainer,{'unlimited': 'Legal'}
gym1-109,First,Erika's Maids,109,Trainer,{'unlimited': 'Legal'}
gym1-110,First,Erika's Perfume,110,Trainer,{'unlimited': 'Legal'}
gym1-111,First,Good Manners,111,Trainer,{'unlimited': 'Legal'}
gym1-112,First,Lt. Surge's Treaty,112,Trainer,{'unlimited': 'Legal'}
gym1-113,First,Minion of Team Rocket,113,Trainer,{'unlimited': 'Legal'}
gym1-114,First,Misty's Wrath,114,Trainer,{'unlimited': 'Legal'}
gym1-115,First,Pewter City Gym,115,Trainer,{'unlimited': 'Legal'}
gym1-116,First,Recall,116,Trainer,{'unlimited': 'Legal'}
gym1-117,First,Sabrina's ESP,117,Trainer,{'unlimited': 'Legal'}
gym1-118,First,Secret Mission,118,Trainer,{'unlimited': 'Legal'}
gym1-119,First,Tickling Machine,119,Trainer,{'unlimited': 'Legal'}
gym1-120,First,Vermilion City Gym,120,Trainer,{'unlimited': 'Legal'}
gym1-121,First,Blaine's Gamble,121,Trainer,{'unlimited': 'Legal'}
gym1-122,First,Energy Flow,122,Trainer,{'unlimited': 'Legal'}
gym1-123,First,Misty's Duel,123,Trainer,{'unlimited': 'Legal'}
gym1-124,First,Narrow Gym,124,Trainer,{'unlimited': 'Legal'}
gym1-125,First,Sabrina's Gaze,125,Trainer,{'unlimited': 'Legal'}
gym1-126,First,Trash Exchange,126,Trainer,{'unlimited': 'Legal'}
gym1-127,First,Fighting Energy,127,Energy,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
gym1-128,First,Fire Energy,128,Energy,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
gym1-129,First,Grass Energy,129,Energy,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
gym1-130,First,Lightning Energy,130,Energy,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
gym1-131,First,Psychic Energy,131,Energy,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
gym1-132,First,Water Energy,132,Energy,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
gym2-1,First,Blaine's Arcanine,1,Pokémon,{'unlimited': 'Legal'}
gym2-2,First,Blaine's Charizard,2,Pokémon,{'unlimited': 'Legal'}
gym2-3,First,Brock's Ninetales,3,Pokémon,{'unlimited': 'Legal'}
gym2-4,First,Erika's Venusaur,4,Pokémon,{'unlimited': 'Legal'}
gym2-5,First,Giovanni's Gyarados,5,Pokémon,{'unlimited': 'Legal'}
gym2-6,First,Giovanni's Machamp,6,Pokémon,{'unlimited': 'Legal'}
gym2-7,First,Giovanni's Nidoking,7,Pokémon,{'unlimited': 'Legal'}
gym2-8,First,Giovanni's Persian,8,Pokémon,{'unlimited': 'Legal'}
gym2-9,First,Koga's Beedrill,9,Pokémon,{'unlimited': 'Legal'}
gym2-10,First,Koga's Ditto,10,Pokémon,{'unlimited': 'Legal'}
gym2-11,First,Lt. Surge's Raichu,11,Pokémon,{'unlimited': 'Legal'}
gym2-12,First,Misty's Golduck,12,Pokémon,{'unlimited': 'Legal'}
gym2-13,First,Misty's Gyarados,13,Pokémon,{'unlimited': 'Legal'}
gym2-14,First,Rocket's Mewtwo,14,Pokémon,{'unlimited': 'Legal'}
gym2-15,First,Rocket's Zapdos,15,Pokémon,{'unlimited': 'Legal'}
gym2-16,First,Sabrina's Alakazam,16,Pokémon,{'unlimited': 'Legal'}
gym2-17,First,Blaine,17,Trainer,{'unlimited': 'Legal'}
gym2-18,First,Giovanni,18,Trainer,{'unlimited': 'Legal'}
gym2-19,First,Koga,19,Trainer,{'unlimited': 'Legal'}
gym2-20,First,Sabrina,20,Trainer,{'unlimited': 'Legal'}
gym2-21,First,Blaine's Ninetales,21,Pokémon,{'unlimited': 'Legal'}
gym2-22,First,Brock's Dugtrio,22,Pokémon,{'unlimited': 'Legal'}
gym2-23,First,Giovanni's Nidoqueen,23,Pokémon,{'unlimited': 'Legal'}
gym2-24,First,Giovanni's Pinsir,24,Pokémon,{'unlimited': 'Legal'}
gym2-25,First,Koga's Arbok,25,Pokémon,{'unlimited': 'Legal'}
gym2-26,First,Koga's Muk,26,Pokémon,{'unlimited': 'Legal'}
gym2-27,First,Koga's Pidgeotto,27,Pokémon,{'unlimited': 'Legal'}
gym2-28,First,Lt. Surge's Jolteon,28,Pokémon,{'unlimited': 'Legal'}
gym2-29,First,Sabrina's Gengar,29,Pokémon,{'unlimited': 'Legal'}
gym2-30,First,Sabrina's Golduck,30,Pokémon,{'unlimited': 'Legal'}
gym2-31,First,Blaine's Charmeleon,31,Pokémon,{'unlimited': 'Legal'}
gym2-32,First,Blaine's Dodrio,32,Pokémon,{'unlimited': 'Legal'}
gym2-33,First,Blaine's Rapidash,33,Pokémon,{'unlimited': 'Legal'}
gym2-34,First,Brock's Graveler,34,Pokémon,{'unlimited': 'Legal'}
gym2-35,First,Brock's Primeape,35,Pokémon,{'unlimited': 'Legal'}
gym2-36,First,Brock's Sandslash,36,Pokémon,{'unlimited': 'Legal'}
gym2-37,First,Brock's Vulpix,37,Pokémon,{'unlimited': 'Legal'}
gym2-38,First,Erika's Bellsprout,38,Pokémon,{'unlimited': 'Legal'}
gym2-39,First,Erika's Bulbasaur,39,Pokémon,{'unlimited': 'Legal'}
gym2-40,First,Erika's Clefairy,40,Pokémon,{'unlimited': 'Legal'}
gym2-41,First,Erika's Ivysaur,41,Pokémon,{'unlimited': 'Legal'}
gym2-42,First,Giovanni's Machoke,42,Pokémon,{'unlimited': 'Legal'}
gym2-43,First,Giovanni's Meowth,43,Pokémon,{'unlimited': 'Legal'}
gym2-44,First,Giovanni's Nidorina,44,Pokémon,{'unlimited': 'Legal'}
gym2-45,First,Giovanni's Nidorino,45,Pokémon,{'unlimited': 'Legal'}
gym2-46,First,Koga's Golbat,46,Pokémon,{'unlimited': 'Legal'}
gym2-47,First,Koga's Kakuna,47,Pokémon,{'unlimited': 'Legal'}
gym2-48,First,Koga's Koffing,48,Pokémon,{'unlimited': 'Legal'}
gym2-49,First,Koga's Pidgey,49,Pokémon,{'unlimited': 'Legal'}
gym2-50,First,Koga's Weezing,50,Pokémon,{'unlimited': 'Legal'}
gym2-51,First,Lt. Surge's Eevee,51,Pokémon,{'unlimited': 'Legal'}
gym2-52,First,Lt. Surge's Electrode,52,Pokémon,{'unlimited': 'Legal'}
gym2-53,First,Lt. Surge's Raticate,53,Pokémon,{'unlimited': 'Legal'}
gym2-54,First,Misty's Dewgong,54,Pokémon,{'unlimited': 'Legal'}
gym2-55,First,Sabrina's Haunter,55,Pokémon,{'unlimited': 'Legal'}
gym2-56,First,Sabrina's Hypno,56,Pokémon,{'unlimited': 'Legal'}
gym2-57,First,Sabrina's Jynx,57,Pokémon,{'unlimited': 'Legal'}
gym2-58,First,Sabrina's Kadabra,58,Pokémon,{'unlimited': 'Legal'}
gym2-59,First,Sabrina's Mr. Mime,59,Pokémon,{'unlimited': 'Legal'}
gym2-60,First,Blaine's Charmander,60,Pokémon,{'unlimited': 'Legal'}
gym2-61,First,Blaine's Doduo,61,Pokémon,{'unlimited': 'Legal'}
gym2-62,First,Blaine's Growlithe,62,Pokémon,{'unlimited': 'Legal'}
gym2-63,First,Blaine's Mankey,63,Pokémon,{'unlimited': 'Legal'}
gym2-64,First,Blaine's Ponyta,64,Pokémon,{'unlimited': 'Legal'}
gym2-65,First,Blaine's Rhyhorn,65,Pokémon,{'unlimited': 'Legal'}
gym2-66,First,Blaine's Vulpix,66,Pokémon,{'unlimited': 'Legal'}
gym2-67,First,Brock's Diglett,67,Pokémon,{'unlimited': 'Legal'}
gym2-68,First,Brock's Geodude,68,Pokémon,{'unlimited': 'Legal'}
gym2-69,First,Erika's Jigglypuff,69,Pokémon,{'unlimited': 'Legal'}
gym2-70,First,Erika's Oddish,70,Pokémon,{'unlimited': 'Legal'}
gym2-71,First,Erika's Paras,71,Pokémon,{'unlimited': 'Legal'}
gym2-72,First,Giovanni's Machop,72,Pokémon,{'unlimited': 'Legal'}
